mSetpoint
285.758,62.397,-77.950,0.000,0.000,4.250,62.026,-60.000
285.152,62.278,-79.915,0.000,0.000,4.260,61.426,-60.000
284.549,62.181,-81.861,0.000,0.000,4.270,60.826,-60.000
283.948,62.106,-83.787,0.000,0.000,4.280,60.226,-60.000
283.351,62.051,-85.695,0.000,0.000,4.290,59.626,-60.000
282.759,62.016,-87.583,0.000,0.000,4.300,59.026,-60.000
282.172,62.001,-89.452,0.000,0.000,4.310,58.426,-60.000
281.591,62.005,-91.302,0.000,0.000,4.320,57.826,-60.000
281.016,62.027,-93.134,0.000,0.000,4.330,57.226,-60.000
280.448,62.067,-94.946,0.000,0.000,4.340,56.626,-60.000
279.888,62.124,-96.739,0.000,0.000,4.350,56.026,-60.000
279.336,62.198,-98.512,0.000,0.000,4.360,55.426,-60.000
278.792,62.288,-100.267,0.000,0.000,4.370,54.826,-60.000
278.257,62.394,-102.003,0.000,0.000,4.380,54.226,-60.000
277.731,62.514,-103.719,0.000,0.000,4.390,53.626,-60.000
277.215,62.648,-105.417,0.000,0.000,4.400,53.026,-60.000
276.709,62.795,-107.095,0.000,0.000,4.410,52.426,-60.000
276.213,62.956,-108.754,0.000,0.000,4.420,51.826,-60.000
275.727,63.128,-110.394,0.000,0.000,4.430,51.226,-60.000
275.253,63.312,-112.015,0.000,0.000,4.440,50.626,-60.000
274.789,63.508,-113.617,0.000,0.000,4.450,50.026,-60.000
274.336,63.713,-115.200,0.000,0.000,4.460,49.426,-60.000
273.894,63.928,-116.764,0.000,0.000,4.470,48.826,-60.000
273.464,64.153,-118.308,0.000,0.000,4.480,48.226,-60.000
273.045,64.386,-119.834,0.000,0.000,4.490,47.626,-60.000
272.638,64.626,-121.340,0.000,0.000,4.500,47.026,-60.000
272.242,64.874,-122.828,0.000,0.000,4.510,46.426,-60.000
271.858,65.129,-124.296,0.000,0.000,4.520,45.826,-60.000
271.485,65.391,-125.745,0.000,0.000,4.530,45.226,-60.000
271.123,65.658,-127.175,0.000,0.000,4.540,44.626,-60.000
270.774,65.930,-128.586,0.000,0.000,4.550,44.026,-60.000
270.435,66.207,-129.978,0.000,0.000,4.560,43.426,-60.000
270.108,66.488,-131.350,0.000,0.000,4.570,42.826,-60.000
269.792,66.772,-132.704,0.000,0.000,4.580,42.226,-60.000
269.487,67.060,-134.039,0.000,0.000,4.590,41.626,-60.000
269.194,67.351,-135.354,0.000,0.000,4.600,41.026,-60.000
268.911,67.644,-136.650,0.000,0.000,4.610,40.426,-60.000
268.639,67.939,-137.928,0.000,0.000,4.620,39.826,-60.000
268.377,68.235,-139.186,0.000,0.000,4.630,39.226,-60.000
268.126,68.532,-140.425,0.000,0.000,4.640,38.626,-60.000
267.885,68.830,-141.645,0.000,0.000,4.650,38.026,-60.000
267.654,69.129,-142.846,0.000,0.000,4.660,37.426,-60.000
267.433,69.427,-144.027,0.000,0.000,4.670,36.826,-60.000
267.221,69.725,-145.190,0.000,0.000,4.680,36.226,-60.000
267.019,70.022,-146.334,0.000,0.000,4.690,35.626,-60.000
266.826,70.317,-147.458,0.000,0.000,4.700,35.026,-60.000
266.642,70.612,-148.563,0.000,0.000,4.710,34.426,-60.000
266.467,70.905,-149.650,0.000,0.000,4.720,33.826,-60.000
266.300,71.196,-150.717,0.000,0.000,4.730,33.226,-60.000
266.142,71.484,-151.765,0.000,0.000,4.740,32.626,-60.000
265.991,71.771,-152.794,0.000,0.000,4.750,32.026,-60.000
265.849,72.054,-153.804,0.000,0.000,4.760,31.426,-60.000
265.714,72.334,-154.794,0.000,0.000,4.770,30.826,-60.000
265.586,72.612,-155.766,0.000,0.000,4.780,30.226,-60.000
265.466,72.886,-156.719,0.000,0.000,4.790,29.626,-60.000
265.352,73.156,-157.652,0.000,0.000,4.800,29.026,-60.000
265.245,73.422,-158.567,0.000,0.000,4.810,28.426,-60.000
265.144,73.685,-159.462,0.000,0.000,4.820,27.826,-60.000
265.050,73.944,-160.338,0.000,0.000,4.830,27.226,-60.000
264.961,74.198,-161.195,0.000,0.000,4.840,26.626,-60.000
264.878,74.448,-162.033,0.000,0.000,4.850,26.026,-60.000
264.800,74.693,-162.852,0.000,0.000,4.860,25.426,-60.000
264.728,74.933,-163.652,0.000,0.000,4.870,24.826,-60.000
264.660,75.169,-164.432,0.000,0.000,4.880,24.226,-60.000
264.598,75.400,-165.194,0.000,0.000,4.890,23.626,-60.000
264.540,75.626,-165.936,0.000,0.000,4.900,23.026,-60.000
264.486,75.847,-166.660,0.000,0.000,4.910,22.426,-60.000
264.436,76.062,-167.364,0.000,0.000,4.920,21.826,-60.000
264.390,76.273,-168.049,0.000,0.000,4.930,21.226,-60.000
264.348,76.478,-168.715,0.000,0.000,4.940,20.626,-60.000
264.309,76.677,-169.362,0.000,0.000,4.950,20.026,-60.000
264.274,76.871,-169.990,0.000,0.000,4.960,19.426,-60.000
264.242,77.060,-170.599,0.000,0.000,4.970,18.826,-60.000
264.212,77.243,-171.189,0.000,0.000,4.980,18.226,-60.000
264.186,77.420,-171.759,0.000,0.000,4.990,17.626,-60.000
264.162,77.592,-172.311,0.000,0.000,5.000,17.026,-60.000
264.140,77.757,-172.843,0.000,0.000,5.010,16.426,-60.000
264.121,77.918,-173.356,0.000,0.000,5.020,15.826,-60.000
264.104,78.072,-173.851,0.000,0.000,5.030,15.226,-60.000
264.088,78.220,-174.326,0.000,0.000,5.040,14.626,-60.000
264.075,78.363,-174.782,0.000,0.000,5.050,14.026,-60.000
264.063,78.500,-175.219,0.000,0.000,5.060,13.426,-60.000
264.052,78.630,-175.637,0.000,0.000,5.070,12.826,-60.000
264.043,78.755,-176.035,0.000,0.000,5.080,12.226,-60.000
264.035,78.874,-176.415,0.000,0.000,5.090,11.626,-60.000
264.029,78.987,-176.775,0.000,0.000,5.100,11.026,-60.000
264.023,79.095,-177.117,0.000,0.000,5.110,10.426,-60.000
264.018,79.196,-177.439,0.000,0.000,5.120,9.826,-60.000
264.014,79.291,-177.742,0.000,0.000,5.130,9.226,-60.000
264.011,79.380,-178.026,0.000,0.000,5.140,8.626,-60.000
264.008,79.463,-178.291,0.000,0.000,5.150,8.026,-60.000
264.006,79.541,-178.537,0.000,0.000,5.160,7.426,-60.000
264.004,79.612,-178.764,0.000,0.000,5.170,6.826,-60.000
264.003,79.677,-178.972,0.000,0.000,5.180,6.226,-60.000
264.002,79.736,-179.160,0.000,0.000,5.190,5.626,-60.000
264.001,79.790,-179.330,0.000,0.000,5.200,5.026,-60.000
264.001,79.837,-179.480,0.000,0.000,5.210,4.426,-60.000
264.000,79.878,-179.612,0.000,0.000,5.220,3.826,-60.000
264.000,79.913,-179.724,0.000,0.000,5.230,3.226,-60.000
264.000,79.943,-179.817,0.000,0.000,5.240,2.626,-60.000
264.000,79.966,-179.891,0.000,0.000,5.250,2.026,-60.000
264.000,79.983,-179.946,0.000,0.000,5.260,1.426,-60.000
264.000,79.994,-179.982,0.000,0.000,5.270,0.826,-60.000
264.000,80.000,-179.999,0.000,0.000,5.280,0.226,-60.000
264.000,80.000,-180.000,0.000,0.000,5.284,0.000,-60.000
